# camera_optical trajectory from onboard odometry (NOT ground truth)
1778753783.511440 1.085828 -14.655762 0.308237 -0.684995 -0.152018 0.131215 0.700325
1778753783.652839 1.018142 -14.506840 0.313365 -0.671774 -0.159075 0.146856 0.708412
1778753783.792910 0.969105 -14.417090 0.319613 -0.684761 -0.166132 0.148149 0.693941
1778753783.930755 0.896660 -14.279458 0.311947 -0.687554 -0.168494 0.161086 0.687699
1778753784.068274 0.826339 -14.185608 0.305433 -0.673505 -0.196005 0.168118 0.692611
1778753784.207427 0.710146 -14.112873 0.316382 -0.658587 -0.269506 0.216904 0.668268
1778753784.346164 0.571917 -14.080282 0.306363 -0.610484 -0.357180 0.303550 0.638428
1778753784.486199 0.432255 -14.048997 0.278016 0.590842 0.429973 -0.343318 -0.590053
1778753784.627858 0.269810 -14.023250 0.288744 -0.553642 -0.455775 0.385721 0.580489
1778753784.767295 0.135221 -14.000127 0.301025 -0.533763 -0.454519 0.431017 0.568097
1778753784.910679 0.020097 -13.992779 0.302211 -0.535743 -0.482203 0.428399 0.544916
1778753785.054158 -0.133245 -13.973308 0.305702 0.533169 0.478301 -0.457849 -0.526624
1778753785.193315 -0.258112 -13.931842 0.309528 -0.541529 -0.465190 0.439762 0.544935
1778753785.340571 -0.404111 -13.865365 0.299217 -0.560776 -0.445312 0.409297 0.565424
1778753785.474436 -0.539477 -13.785040 0.297586 0.599895 0.399885 -0.394105 -0.569999
1778753785.610502 -0.630618 -13.672103 0.302844 0.629688 0.339510 -0.351460 -0.603905
1778753785.751144 -0.736793 -13.570564 0.300673 0.633874 0.317904 -0.323283 -0.626601
1778753785.891373 -0.826336 -13.536420 0.310327 -0.612543 -0.341913 0.361319 0.614276
1778753786.033196 -0.955082 -13.543962 0.303857 0.573530 0.439114 -0.391063 -0.570361
1778753786.169027 -1.087200 -13.609619 0.310937 0.489820 0.521071 -0.473616 -0.514052
1778753786.321245 -1.169826 -13.701249 0.277020 0.414125 0.617350 -0.491388 -0.453781
1778753786.462385 -1.294257 -13.755161 0.276926 0.388269 0.624846 -0.533788 -0.416997
1778753786.590150 -1.404725 -13.817297 0.309436 0.353963 0.613488 -0.581216 -0.400664
1778753786.731651 -1.503564 -13.882677 0.295463 0.354094 0.637546 -0.575840 -0.369541
1778753786.893914 -1.616015 -13.988027 0.297071 0.321284 0.649749 -0.605292 -0.328975
1778753787.011535 -1.654114 -14.075126 0.296051 -0.259573 -0.651428 0.655255 0.280898
1778753787.150361 -1.688076 -14.172612 0.293399 0.208373 0.699019 -0.638164 -0.246375
1778753787.298811 -1.742611 -14.305988 0.295788 0.180861 0.703402 -0.656385 -0.204140
