# raw base_link odometry (TUM format), robot's own estimator
1777374233.101602 1.072002 -0.429283 0.305493 -0.012549 0.006547 -0.306942 0.951623
1777374233.153362 1.089067 -0.444596 0.307957 -0.002933 0.003186 -0.297965 0.954567
1777374233.201261 1.108930 -0.458712 0.308372 0.005014 0.001128 -0.291118 0.956674
1777374233.272845 1.131146 -0.472660 0.308682 0.002053 0.002698 -0.292817 0.956163
1777374233.312432 1.155848 -0.489414 0.308170 -0.003806 0.002467 -0.297468 0.954721
1777374233.364264 1.180380 -0.509710 0.306462 -0.002154 0.003755 -0.302634 0.953097
1777374233.429820 1.203933 -0.523786 0.313057 -0.013425 0.008481 -0.311820 0.950008
1777374233.472778 1.225742 -0.539061 0.316619 -0.008982 0.009176 -0.318232 0.947926
1777374233.521853 1.248184 -0.556372 0.316028 -0.009564 0.011759 -0.325111 0.945554
1777374233.583729 1.273354 -0.576477 0.314059 -0.007331 0.012314 -0.332106 0.943133
1777374233.630517 1.298331 -0.599872 0.311722 -0.000125 0.010607 -0.339108 0.940688
1777374233.681323 1.323242 -0.620246 0.307443 -0.008223 0.013316 -0.347254 0.937641
1777374233.735092 1.341117 -0.639652 0.310907 -0.003557 0.007701 -0.355074 0.934800
1777374233.826402 1.360337 -0.658342 0.316001 0.001683 0.003175 -0.364478 0.931205
1777374233.851014 1.381493 -0.681188 0.317415 0.012696 0.001428 -0.371354 0.928404
1777374233.942546 1.397048 -0.701549 0.317220 0.019804 -0.011286 -0.374579 0.926915
1777374233.959259 1.415505 -0.720059 0.317833 0.010511 -0.003736 -0.376999 0.926147
1777374234.003951 1.433302 -0.741559 0.304009 0.014802 -0.009684 -0.375199 0.926776
1777374234.059732 1.453414 -0.758772 0.290893 0.012738 -0.010993 -0.371580 0.928248
1777374234.130457 1.472859 -0.778976 0.297574 0.003771 -0.018905 -0.364206 0.931119
1777374234.180929 1.499137 -0.805180 0.302247 0.002645 -0.033198 -0.355433 0.934108
1777374234.227466 1.530797 -0.830123 0.302928 0.003146 -0.034782 -0.349290 0.936363
1777374234.281983 1.550657 -0.853176 0.286378 -0.018810 -0.040236 -0.344393 0.937775
1777374234.373212 1.575458 -0.871736 0.305034 -0.009772 -0.038726 -0.336535 0.940824
1777374234.388524 1.598778 -0.888243 0.312132 -0.021576 -0.042156 -0.328690 0.943250
1777374234.447623 1.628083 -0.906215 0.316232 -0.038314 -0.038232 -0.317985 0.946550
1777374234.504892 1.651718 -0.926240 0.302538 -0.034162 -0.033232 -0.307293 0.950421
1777374234.554729 1.672050 -0.933394 0.298624 -0.048781 -0.022642 -0.309705 0.949310
1777374234.599841 1.690949 -0.946328 0.301861 -0.053044 -0.014362 -0.313134 0.948118
1777374234.653856 1.700395 -0.955938 0.304599 -0.050294 -0.009553 -0.318182 0.946646
1777374234.706303 1.707374 -0.958712 0.298837 -0.047297 -0.009646 -0.324817 0.944545
1777374234.761480 1.715104 -0.961460 0.297231 -0.048233 -0.012723 -0.332155 0.941905
1777374234.852485 1.724100 -0.967178 0.297962 -0.039260 -0.013363 -0.340410 0.939362
1777374234.864457 1.729748 -0.969694 0.299002 -0.031691 -0.014487 -0.345487 0.937776
1777374234.916541 1.735023 -0.975903 0.299159 -0.017309 -0.007237 -0.351376 0.936046
1777374235.021867 1.737923 -0.978903 0.297842 -0.012955 -0.003033 -0.358310 0.933508
1777374235.031459 1.738274 -0.977015 0.297630 -0.013784 -0.001816 -0.358895 0.933275
1777374235.084982 1.736853 -0.974721 0.297129 -0.011964 -0.002087 -0.369885 0.928998
1777374235.130194 1.734603 -0.971503 0.297521 -0.010573 -0.001493 -0.376272 0.926448
1777374235.185982 1.731499 -0.967864 0.300309 -0.008333 0.003054 -0.380596 0.924699
1777374235.263628 1.728329 -0.964709 0.303949 -0.002999 0.010539 -0.390376 0.920590
1777374235.288346 1.724010 -0.960529 0.306327 0.005248 0.012490 -0.400275 0.916295
1777374235.347039 1.721569 -0.954548 0.306120 0.008111 0.012675 -0.411256 0.911396
1777374235.404608 1.718068 -0.947976 0.304553 0.003813 0.020439 -0.419264 0.907626
1777374235.456258 1.716076 -0.941552 0.306999 0.001051 0.019318 -0.428907 0.903141
1777374235.504062 1.715010 -0.938844 0.309529 0.000650 0.021818 -0.434980 0.900175
1777374235.563269 1.711867 -0.932155 0.311235 0.001805 0.022050 -0.431176 0.901997
1777374235.618138 1.707743 -0.925023 0.312162 -0.000790 0.022942 -0.424298 0.905232
1777374235.669017 1.702922 -0.918229 0.312063 -0.004846 0.021670 -0.417657 0.908333
1777374235.722047 1.697236 -0.910004 0.311489 -0.010632 0.020233 -0.412907 0.910486
1777374235.811716 1.690742 -0.901584 0.309497 -0.007729 0.019238 -0.405303 0.913947
1777374235.828076 1.685339 -0.896265 0.307710 -0.005658 0.017080 -0.402462 0.915260
1777374235.884991 1.680794 -0.891127 0.306824 -0.004163 0.016273 -0.406376 0.913552
1777374235.939911 1.678016 -0.887609 0.307244 -0.001486 0.017001 -0.408975 0.912386
1777374235.991596 1.674307 -0.882479 0.308042 0.001051 0.017036 -0.413338 0.910418
1777374236.047136 1.670626 -0.876429 0.307967 0.002538 0.017108 -0.418614 0.907999
1777374236.099132 1.665391 -0.869521 0.307665 0.004475 0.015560 -0.423910 0.905560
1777374236.154812 1.657642 -0.862219 0.305733 0.008859 0.006213 -0.428142 0.903647
1777374236.204464 1.650558 -0.858476 0.298927 0.009050 -0.011513 -0.432020 0.901745
1777374236.262944 1.648389 -0.856836 0.306754 -0.002796 -0.010947 -0.436753 0.899511
1777374236.323283 1.647352 -0.854768 0.319865 -0.005302 -0.012187 -0.443418 0.896217
1777374236.363266 1.649836 -0.853379 0.304819 -0.008060 -0.013552 -0.440091 0.897815
1777374236.420830 1.651019 -0.853025 0.298226 -0.006215 -0.014976 -0.432452 0.901511
1777374236.471844 1.651967 -0.852043 0.295428 -0.004871 -0.015330 -0.425119 0.904995
1777374236.527435 1.651775 -0.851755 0.293718 -0.002918 -0.017444 -0.418369 0.908105
1777374236.581110 1.650288 -0.851709 0.292679 -0.000460 -0.019460 -0.410665 0.911578
1777374236.631104 1.648557 -0.852101 0.291733 0.001041 -0.021264 -0.404385 0.914341
1777374236.684250 1.648032 -0.851672 0.291650 0.001445 -0.021709 -0.404237 0.914395
1777374236.762150 1.648528 -0.851201 0.291592 0.000830 -0.021376 -0.407020 0.913169
1777374236.792529 1.648599 -0.851180 0.291605 0.000494 -0.021134 -0.408821 0.912370
1777374236.843515 1.648374 -0.850894 0.291604 0.000202 -0.021088 -0.410660 0.911545
1777374236.905724 1.648106 -0.850400 0.291564 -0.000802 -0.020724 -0.413031 0.910481
1777374236.951342 1.647979 -0.849616 0.291338 -0.002776 -0.020258 -0.415889 0.909185
1777374237.009004 1.648167 -0.848660 0.291326 -0.004092 -0.019724 -0.419108 0.907713
1777374237.058251 1.648235 -0.847757 0.298746 -0.005278 -0.019325 -0.421890 0.906426
1777374237.110337 1.648035 -0.846788 0.310032 -0.006452 -0.018908 -0.424950 0.904997
1777374237.163680 1.647572 -0.845843 0.312738 -0.007871 -0.018396 -0.427854 0.903627
1777374237.226540 1.647091 -0.844931 0.313381 -0.008949 -0.017943 -0.430423 0.902404
1777374237.269224 1.646398 -0.843976 0.319193 -0.009952 -0.017401 -0.433182 0.901084
1777374237.323785 1.645654 -0.842969 0.323699 -0.011623 -0.016754 -0.436141 0.899647
