# raw base_link odometry (TUM format), robot's own estimator
1778055141.322989 0.139934 2.416780 0.315102 -0.010464 0.012204 0.473136 0.880843
1778055141.376362 0.139722 2.417521 0.315748 -0.010937 0.012619 0.467310 0.883936
1778055141.429670 0.139453 2.418974 0.316734 -0.010110 0.013013 0.455300 0.890186
1778055141.482740 0.139749 2.421239 0.317760 -0.007240 0.013721 0.438768 0.898467
1778055141.537830 0.139955 2.422844 0.318937 -0.008408 0.013006 0.418236 0.908207
1778055141.589437 0.143478 2.426175 0.319737 -0.012312 0.011788 0.395507 0.918305
1778055141.647032 0.149305 2.429353 0.320416 -0.012430 0.011123 0.370154 0.928821
1778055141.702561 0.155212 2.431716 0.320444 -0.011929 0.011473 0.346962 0.937733
1778055141.753474 0.161217 2.434004 0.319762 -0.012008 0.011481 0.320609 0.947066
1778055141.802742 0.166813 2.436011 0.318914 -0.011270 0.011521 0.293462 0.955835
1778055141.856374 0.171817 2.437814 0.317558 -0.011040 0.012161 0.267813 0.963331
1778055141.910686 0.176617 2.439232 0.315875 -0.012190 0.012121 0.239256 0.970804
1778055141.962511 0.182525 2.438813 0.314074 -0.011485 0.014159 0.209138 0.977716
1778055142.015668 0.188276 2.437856 0.311987 -0.007235 0.017365 0.180361 0.983421
1778055142.067566 0.194261 2.436591 0.309181 -0.006344 0.021172 0.152956 0.987986
1778055142.122623 0.201336 2.436207 0.307247 -0.005170 0.026847 0.118691 0.992555
1778055142.189275 0.208770 2.438475 0.307780 -0.005197 0.030562 0.089591 0.995496
1778055142.226184 0.218123 2.442627 0.308035 -0.007349 0.030786 0.053315 0.998076
1778055142.279312 0.222750 2.443945 0.301398 -0.005515 0.029815 0.025299 0.999220
1778055142.339772 0.232665 2.444027 0.294388 -0.005530 0.027355 -0.003884 0.999603
1778055142.388258 0.246976 2.441278 0.290900 -0.013411 0.024460 -0.027811 0.999224
1778055142.441515 0.250299 2.440563 0.296579 -0.013149 0.017959 -0.046211 0.998684
1778055142.497981 0.260433 2.439229 0.303464 -0.006261 0.007327 -0.073050 0.997282
1778055142.551980 0.271551 2.437527 0.304744 -0.003369 -0.000398 -0.096739 0.995304
1778055142.599142 0.287390 2.434896 0.304749 -0.006539 -0.005056 -0.117676 0.993018
1778055142.661766 0.306322 2.438212 0.302647 -0.033981 0.007346 -0.138330 0.989776
1778055142.706418 0.319403 2.437352 0.304348 -0.031374 0.002301 -0.154379 0.987511
1778055142.762694 0.330194 2.439316 0.309667 -0.034973 0.007399 -0.171512 0.984534
1778055142.812491 0.344308 2.434693 0.309967 -0.029141 0.005850 -0.191282 0.981085
1778055142.867050 0.358466 2.430030 0.307863 -0.025954 0.001517 -0.208242 0.977732
1778055142.919401 0.374797 2.424354 0.305902 -0.024068 -0.003088 -0.227814 0.973402
1778055142.972091 0.390925 2.416122 0.305036 -0.019337 0.001430 -0.241729 0.970150
1778055143.025842 0.403011 2.406440 0.305062 -0.010186 0.010137 -0.250234 0.968079
1778055143.078014 0.416736 2.396212 0.303083 -0.017376 0.007619 -0.261819 0.964931
1778055143.133348 0.432318 2.382849 0.300626 -0.015779 -0.000608 -0.274431 0.961477
1778055143.192176 0.443714 2.372611 0.303661 -0.009891 -0.004385 -0.286154 0.958123
1778055143.238147 0.455077 2.361507 0.306238 -0.001717 -0.008715 -0.299065 0.954192
1778055143.291233 0.468771 2.348096 0.306619 0.002345 -0.013515 -0.309842 0.950689
1778055143.347185 0.483516 2.333577 0.305763 0.005357 -0.019399 -0.319088 0.947511
1778055143.398478 0.501840 2.319220 0.308290 -0.007048 -0.007708 -0.333201 0.942798
1778055143.453287 0.521044 2.303466 0.308693 -0.009808 -0.002468 -0.343318 0.939165
1778055143.510638 0.539246 2.292093 0.312042 -0.012100 -0.001700 -0.352360 0.935785
1778055143.573770 0.554422 2.280403 0.313451 -0.011238 -0.002824 -0.361580 0.932269
1778055143.612296 0.573620 2.265873 0.310837 -0.014236 -0.007475 -0.370255 0.928791
1778055143.672154 0.594322 2.249453 0.306977 -0.019964 -0.011060 -0.379867 0.924760
