# raw base_link odometry (TUM format), robot's own estimator
1778055849.246634 -2.121927 9.182693 0.308218 -0.010963 -0.007070 0.710641 0.703434
1778055849.296448 -2.122738 9.210837 0.308424 -0.001075 -0.004421 0.712182 0.701980
1778055849.353205 -2.125517 9.244643 0.310447 -0.006546 0.000295 0.714740 0.699359
1778055849.420717 -2.124286 9.273872 0.311584 0.003440 0.000017 0.713616 0.700529
1778055849.462414 -2.125691 9.304994 0.311357 0.007737 -0.002560 0.712152 0.701978
1778055849.513888 -2.127267 9.340249 0.309436 0.005411 -0.008296 0.709947 0.704186
1778055849.569962 -2.130301 9.374946 0.305268 0.005011 -0.001653 0.704712 0.709474
1778055849.622799 -2.138873 9.394644 0.309610 -0.000749 -0.001892 0.694565 0.719427
1778055849.677997 -2.142047 9.411596 0.311881 -0.001501 0.000686 0.683530 0.729921
1778055849.728616 -2.145295 9.429447 0.311703 -0.000710 -0.002204 0.672242 0.740328
1778055849.783000 -2.147475 9.446731 0.309576 -0.001051 -0.011964 0.668273 0.743819
1778055849.836838 -2.146763 9.463581 0.309327 0.002836 -0.001769 0.671314 0.741165
1778055849.884661 -2.145206 9.479609 0.308538 0.002799 0.004600 0.673994 0.738717
1778055849.945107 -2.142791 9.498530 0.307736 0.001159 0.010596 0.674958 0.737779
1778055849.991966 -2.140117 9.520115 0.306765 -0.003474 0.013456 0.675798 0.736956
1778055850.046041 -2.138818 9.543528 0.306453 -0.005350 0.007768 0.676390 0.736483
1778055850.098940 -2.141173 9.564101 0.305131 -0.005047 0.003520 0.676077 0.736805
1778055850.152708 -2.138576 9.587684 0.306389 -0.001907 0.011258 0.673509 0.739091
1778055850.206836 -2.137814 9.615777 0.308364 -0.005323 0.010476 0.658334 0.752634
1778055850.260420 -2.136064 9.644833 0.310368 -0.025589 0.003397 0.636393 0.770933
1778055850.330777 -2.128697 9.681643 0.306133 -0.018347 0.012156 0.623754 0.781311
1778055850.370570 -2.126016 9.701236 0.305972 -0.022785 0.012140 0.623981 0.781013
1778055850.419866 -2.119259 9.727350 0.308316 -0.017352 0.012568 0.623244 0.781734
1778055850.474926 -2.111052 9.759335 0.308290 -0.011357 0.007590 0.624262 0.781095
