# camera_optical trajectory from onboard odometry (NOT ground truth)
1778055864.610271 2.545987 16.083183 0.310424 -0.537630 0.455387 -0.460966 0.539525
1778055864.752571 2.653447 16.099101 0.306671 0.549222 -0.454718 0.455420 -0.533086
1778055864.904377 2.741838 16.108304 0.314505 -0.541569 0.454994 -0.450625 0.544629
1778055865.043410 2.830133 16.122634 0.312157 0.544194 -0.447729 0.459509 -0.540595
1778055865.169408 2.892680 16.115928 0.314801 0.532206 -0.466568 0.473257 -0.524499
1778055865.321111 2.969763 16.084280 0.310572 0.495956 -0.501590 0.509248 -0.493054
1778055865.449437 3.032216 16.075694 0.297468 0.497888 -0.507616 0.512378 -0.481562
1778055865.594461 3.093558 16.070702 0.303259 -0.486757 0.513603 -0.507420 0.491736
1778055865.729299 3.163588 16.062499 0.306115 0.484834 -0.510586 0.519459 -0.484149
1778055865.867603 3.225396 16.033426 0.306541 0.472491 -0.528681 0.548046 -0.443729
1778055866.004937 3.271806 15.976934 0.308316 0.426241 -0.564647 0.579774 -0.404172
1778055866.144547 3.311130 15.907218 0.307789 0.370952 -0.598436 0.608002 -0.366882
1778055866.291552 3.357889 15.863020 0.312459 0.353593 -0.608679 0.609133 -0.365291
1778055866.426573 3.406774 15.827901 0.317761 0.347394 -0.602692 0.616143 -0.369389
1778055866.567056 3.468652 15.800467 0.317729 0.355992 -0.604609 0.615998 -0.358138
1778055866.715254 3.547842 15.765818 0.316329 0.356852 -0.597901 0.620268 -0.361164
1778055866.845009 3.582782 15.718056 0.316022 0.341173 -0.612414 0.627924 -0.338026
1778055867.001708 3.600410 15.633198 0.325663 0.284958 -0.634860 0.659096 -0.285208
1778055867.127702 3.594977 15.555315 0.321408 0.225816 -0.669384 0.674991 -0.212885
1778055867.270053 3.587931 15.475141 0.305699 -0.168613 0.693698 -0.680885 0.163551
1778055867.412594 3.619769 15.416818 0.292564 -0.170025 0.697613 -0.676265 0.164600
1778055867.545215 3.647700 15.363805 0.299942 -0.167602 0.695343 -0.679465 0.163509
1778055867.683701 3.683189 15.298710 0.305721 0.177465 -0.686600 0.688436 -0.152127
1778055867.824207 3.720211 15.235870 0.308001 0.182036 -0.685708 0.688079 -0.152363
1778055867.967607 3.737521 15.154718 0.303846 0.161870 -0.689283 0.693209 -0.134714
1778055868.106473 3.715801 15.085456 0.318663 0.102499 -0.694755 0.703840 -0.106856
1778055868.243229 3.672168 15.013616 0.317040 0.041626 -0.703074 0.708623 -0.042514
1778055868.384465 3.617039 14.954076 0.316795 0.020005 0.709829 -0.703188 -0.035640
1778055868.529469 3.603112 14.893876 0.308498 0.034888 0.711391 -0.700688 -0.041732
1778055868.668641 3.596035 14.819278 0.305012 0.032482 0.708453 -0.704106 -0.035687
1778055868.811724 3.586738 14.748970 0.309020 -0.032361 -0.705896 0.706551 0.038061
1778055868.945376 3.576709 14.662601 0.312628 0.025296 0.706527 -0.705548 -0.048801
1778055869.086027 3.573440 14.550647 0.319651 -0.020438 -0.700014 0.712260 0.047419
1778055869.224373 3.566570 14.422306 0.315002 -0.029297 -0.705227 0.707774 0.029189
1778055869.365607 3.551091 14.286071 0.309633 0.019889 0.707373 -0.705236 -0.043247
1778055869.502949 3.530934 14.141886 0.311798 0.027445 0.707695 -0.704969 -0.037864
1778055869.645646 3.519954 14.034504 0.313779 0.033505 0.709061 -0.703893 -0.025384
1778055869.780999 3.505759 13.930097 0.303521 0.028353 0.715702 -0.697060 -0.032782
1778055869.922279 3.496486 13.784811 0.303504 0.023221 0.708781 -0.704300 -0.032424
1778055870.067156 3.483564 13.637014 0.325198 -0.019435 -0.701145 0.712149 0.029335
1778055870.206536 3.452165 13.500407 0.300181 0.038314 0.718049 -0.693453 -0.045401
1778055870.348459 3.425721 13.387421 0.298239 0.045214 0.711475 -0.699001 -0.056185
1778055870.488360 3.407281 13.275854 0.312621 0.047655 0.707913 -0.702948 -0.049513
1778055870.631967 3.392662 13.166237 0.310358 0.041965 0.708465 -0.702317 -0.055391
1778055870.768983 3.379751 13.027157 0.309666 0.041996 0.706664 -0.704698 -0.047571
1778055870.905823 3.357765 12.887625 0.328866 -0.040844 -0.696035 0.715227 0.048129
1778055871.044710 3.339194 12.775551 0.314053 0.044254 0.709712 -0.701225 -0.051327
1778055871.184749 3.324535 12.671468 0.302620 0.044338 0.713529 -0.697996 -0.041374
1778055871.322484 3.305976 12.541012 0.301638 0.035258 0.710399 -0.700962 -0.052370
1778055871.467013 3.291819 12.404510 0.307685 -0.029198 -0.704870 0.706413 0.057327
1778055871.602430 3.272291 12.251329 0.313325 -0.035216 -0.706025 0.706120 0.041017
1778055871.743433 3.259804 12.166019 0.305691 0.034151 0.710768 -0.701027 -0.046952
1778055871.887326 3.244422 12.032033 0.305943 0.030968 0.708123 -0.703938 -0.045547
1778055872.024470 3.226326 11.897307 0.309577 -0.033228 -0.704148 0.708470 0.033790
1778055872.170824 3.219550 11.795136 0.302974 0.025267 0.711316 -0.701068 -0.043533
1778055872.314708 3.207199 11.682164 0.312021 0.030955 0.707839 -0.705107 -0.028797
1778055872.456584 3.198359 11.557861 0.300396 0.027591 0.713388 -0.699172 -0.038394
1778055872.595437 3.185428 11.403014 0.305832 -0.020606 -0.705591 0.707270 0.038544
1778055872.732311 3.165963 11.268306 0.317838 -0.020397 -0.699812 0.713308 0.032229
1778055872.872475 3.149974 11.145435 0.308370 0.020599 0.710304 -0.702417 -0.040680
1778055873.006796 3.124938 11.022377 0.309439 -0.026375 -0.703340 0.707986 0.058076
1778055873.147093 3.112628 10.887932 0.314620 0.035074 0.711253 -0.700457 -0.047413
1778055873.291209 3.104625 10.777170 0.319627 0.029904 0.707254 -0.704425 -0.051791
1778055873.425310 3.094286 10.651450 0.308582 0.037814 0.710865 -0.701233 -0.038916
1778055873.570452 3.076774 10.498882 0.315810 -0.033562 -0.704618 0.707604 0.041034
1778055873.708756 3.058764 10.377653 0.309003 0.033141 0.711365 -0.700522 -0.046159
1778055873.847866 3.042434 10.239976 0.300269 0.030062 0.712523 -0.698230 -0.062306
1778055873.986830 2.999270 10.141553 0.285383 0.085575 0.715639 -0.686192 -0.098383
1778055874.140013 2.985692 10.055194 0.308763 0.097049 0.702412 -0.697545 -0.103103
1778055874.273621 2.961142 9.964935 0.317439 -0.101547 -0.697454 0.703749 0.089346
1778055874.416519 2.921202 9.852208 0.329002 -0.101933 -0.681074 0.719225 0.091996
1778055874.553985 2.877647 9.734644 0.305434 0.101164 0.707116 -0.691827 -0.105492
1778055874.690675 2.840361 9.589190 0.305741 0.094260 0.703209 -0.697230 -0.102387
1778055874.832245 2.800413 9.468559 0.295721 -0.100906 -0.694146 0.705019 0.104534
1778055874.966267 2.750313 9.368881 0.317187 -0.130743 -0.693269 0.694564 0.140945
