# raw base_link odometry (TUM format), robot's own estimator
1779360783.581981 7.444586 22.582333 0.315769 -0.024921 0.013253 -0.147274 0.988693
1779360783.614924 7.495739 22.567917 0.315886 -0.024983 0.003180 -0.142952 0.989409
1779360783.668020 7.550614 22.549068 0.309081 -0.020722 0.009575 -0.139882 0.989905
1779360783.723726 7.603812 22.534166 0.312389 -0.008998 0.011498 -0.136190 0.990575
1779360783.788340 7.658726 22.518805 0.316607 -0.010912 0.004343 -0.135941 0.990647
1779360783.825418 7.718569 22.499805 0.319532 -0.016384 -0.000486 -0.135175 0.990686
1779360783.878801 7.736294 22.493275 0.311572 -0.008855 0.014308 -0.137346 0.990380
1779360783.935694 7.789053 22.478035 0.314240 -0.009920 0.011044 -0.137818 0.990346
1779360783.988139 7.848319 22.462114 0.315682 -0.015338 0.001499 -0.134570 0.990784
1779360784.042645 7.923424 22.445412 0.309934 -0.014611 0.005293 -0.133197 0.990968
1779360784.095156 7.968543 22.432682 0.315001 -0.003409 0.010207 -0.127427 0.991790
1779360784.147772 8.023046 22.418066 0.319724 -0.001768 0.001197 -0.127113 0.991886
1779360784.201429 8.081524 22.399002 0.323445 -0.012439 -0.008535 -0.128245 0.991628
1779360784.272767 8.118069 22.389360 0.311772 -0.012165 0.011284 -0.129478 0.991444
1779360784.311643 8.182710 22.368410 0.312981 -0.014740 0.014446 -0.133199 0.990875
1779360784.365262 8.242446 22.354286 0.314720 -0.019730 0.006674 -0.130841 0.991185
1779360784.466011 8.313362 22.335871 0.307211 -0.014624 0.007027 -0.127982 0.991644
1779360784.471226 8.325351 22.332710 0.309996 -0.009637 0.013872 -0.125605 0.991937
1779360784.525222 8.381583 22.317160 0.314482 -0.005683 0.010426 -0.125815 0.991983
1779360784.577440 8.438572 22.303255 0.316790 -0.016428 0.001822 -0.127229 0.991736
1779360784.632934 8.492845 22.286142 0.309966 -0.015607 0.008720 -0.127931 0.991622
1779360784.687523 8.510927 22.288662 0.312025 -0.019589 0.018064 -0.131538 0.990953
1779360784.738124 8.564780 22.276606 0.314489 -0.025276 0.007570 -0.129765 0.991194
1779360784.795437 8.628821 22.262259 0.314080 -0.025921 -0.006034 -0.124970 0.991804
1779360784.845605 8.682417 22.244074 0.305447 -0.004772 0.006550 -0.121890 0.992511
1779360784.905146 8.739572 22.234108 0.311452 0.001976 0.007536 -0.121838 0.992519
1779360784.952201 8.797405 22.218546 0.316967 -0.007162 0.002119 -0.134712 0.990857
1779360785.004817 8.856626 22.193787 0.312741 -0.018505 0.004447 -0.158909 0.987110
1779360785.067876 8.897969 22.185730 0.312279 -0.005904 0.003396 -0.185453 0.982630
1779360785.120956 8.948082 22.169144 0.313297 -0.014301 0.003490 -0.201619 0.979353
1779360785.161299 9.006282 22.147732 0.312374 -0.019255 -0.011110 -0.213056 0.976787
1779360785.215243 9.064504 22.119949 0.300038 -0.010611 -0.008673 -0.223186 0.974679
1779360785.270681 9.114329 22.095442 0.307193 0.022855 0.010006 -0.228031 0.973334
1779360785.322417 9.163747 22.069788 0.315181 0.020972 0.004131 -0.238117 0.971001
1779360785.374588 9.214036 22.037754 0.320457 0.006079 -0.006897 -0.249480 0.968336
1779360785.432713 9.247701 22.015392 0.308959 0.012450 0.001564 -0.257138 0.966293
1779360785.481964 9.272504 22.006491 0.310093 0.004651 0.006463 -0.266161 0.963896
1779360785.535749 9.320933 21.978251 0.312532 -0.005255 -0.004742 -0.270348 0.962737
1779360785.584556 9.371561 21.947493 0.313584 -0.009167 -0.012336 -0.271059 0.962440
1779360785.637045 9.415463 21.916838 0.307919 0.004890 -0.001187 -0.272171 0.962236
1779360785.693183 9.466670 21.888865 0.313225 0.004684 0.005846 -0.273303 0.961899
1779360785.757004 9.518325 21.856461 0.318238 -0.003931 -0.001926 -0.277404 0.960743
1779360785.807781 9.574140 21.817625 0.308562 -0.012788 -0.000958 -0.279588 0.960035
1779360785.865165 9.607562 21.795643 0.311278 -0.000153 0.007743 -0.283617 0.958907
1779360785.908064 9.654203 21.766251 0.313533 -0.003578 0.004026 -0.284975 0.958520
1779360785.971611 9.703178 21.732723 0.313560 -0.005951 0.000659 -0.283058 0.959084
1779360786.017152 9.749778 21.702991 0.302286 -0.015239 0.009909 -0.283967 0.958662
1779360786.068372 9.778089 21.675791 0.304193 -0.012028 0.001255 -0.279467 0.960079
1779360786.123327 9.812212 21.658878 0.307311 -0.013739 0.000531 -0.272537 0.962047
1779360786.174964 9.849888 21.640608 0.308144 -0.021653 -0.000865 -0.260685 0.965181
1779360786.228569 9.884829 21.624409 0.304933 -0.030489 0.010879 -0.240556 0.970095
1779360786.280214 9.912199 21.613960 0.305471 -0.029801 0.009668 -0.215269 0.976052
1779360786.335263 9.932152 21.607914 0.313753 -0.031446 0.008263 -0.187739 0.981681
1779360786.400536 9.953239 21.601421 0.316377 -0.041303 0.006651 -0.157470 0.986637
1779360786.442354 9.974966 21.591541 0.316806 -0.039513 0.004372 -0.121943 0.991741
1779360786.497111 9.992447 21.587463 0.318829 -0.032810 0.010374 -0.083487 0.995915
1779360786.548331 10.006665 21.583845 0.321678 -0.040492 0.013641 -0.046318 0.998013
1779360786.629038 10.016846 21.581064 0.322563 -0.044030 0.020174 -0.012881 0.998744
1779360786.656086 10.027845 21.580809 0.318800 -0.047583 0.021768 0.037393 0.997930
1779360786.722256 10.038648 21.583319 0.312734 -0.047807 0.024983 0.083173 0.995074
1779360786.761370 10.044347 21.585419 0.309799 -0.043842 0.030590 0.122688 0.991005
1779360786.812053 10.050877 21.587757 0.314675 -0.046647 0.029239 0.160878 0.985438
1779360786.866253 10.059176 21.590456 0.318947 -0.049228 0.033507 0.206563 0.976619
