# raw base_link odometry (TUM format), robot's own estimator
1779361443.528473 -10.889940 22.943125 0.314520 -0.023163 -0.010994 0.393738 0.918865
1779361443.571343 -10.865181 22.972828 0.311252 -0.016356 -0.017416 0.388764 0.921027
1779361443.624879 -10.832898 23.003468 0.312615 -0.006656 0.002990 0.389504 0.920996
1779361443.680721 -10.810799 23.026476 0.315019 -0.024364 -0.000848 0.386548 0.921947
1779361443.730852 -10.788206 23.047709 0.318912 -0.016941 -0.002996 0.383214 0.923500
1779361443.784708 -10.762636 23.073961 0.317605 -0.015673 -0.006288 0.376488 0.926268
1779361443.839557 -10.735115 23.100544 0.314315 -0.013650 -0.008837 0.372512 0.927885
1779361443.888705 -10.710978 23.124044 0.310876 -0.018804 -0.002312 0.368749 0.929336
1779361443.942326 -10.686405 23.152481 0.314799 -0.019613 0.001064 0.363875 0.931241
1779361443.995651 -10.658178 23.179579 0.315551 -0.018138 -0.003812 0.360733 0.932485
1779361444.051045 -10.630496 23.208988 0.313890 -0.014742 -0.013606 0.348430 0.937120
1779361444.099036 -10.590585 23.240812 0.313643 -0.006459 -0.023528 0.323553 0.945895
1779361444.154395 -10.547969 23.263889 0.310187 0.011099 0.012772 0.300954 0.953488
1779361444.239954 -10.510912 23.294502 0.319815 0.007358 0.018762 0.278203 0.960311
1779361444.264024 -10.466680 23.320654 0.323528 0.002108 0.012966 0.256264 0.966518
1779361444.346273 -10.412817 23.346329 0.317396 -0.007370 0.012945 0.238529 0.971021
1779361444.368633 -10.375334 23.367901 0.312574 0.005472 0.015253 0.224957 0.974234
1779361444.420849 -10.329901 23.390497 0.313957 -0.000564 0.007109 0.214730 0.976647
1779361444.477375 -10.278725 23.413593 0.314020 0.000447 -0.003005 0.207523 0.978225
1779361444.526087 -10.216089 23.431908 0.306679 0.000493 -0.000716 0.192828 0.981232
1779361444.615419 -10.178619 23.442877 0.310391 0.012233 0.017792 0.172721 0.984734
1779361444.635185 -10.127689 23.458813 0.313392 0.010018 0.009834 0.153192 0.988097
1779361444.687809 -10.066256 23.474867 0.315343 -0.000694 0.001378 0.134414 0.990924
1779361444.741473 -10.017008 23.486092 0.307058 0.006503 0.007988 0.120148 0.992703
1779361444.794561 -9.963617 23.500057 0.310656 0.002884 0.002685 0.109537 0.993975
1779361444.847690 -9.907301 23.514193 0.312346 -0.006816 -0.011160 0.101466 0.994753
1779361444.901237 -9.835753 23.527124 0.302696 -0.008707 -0.010387 0.095187 0.995367
1779361444.951780 -9.800954 23.532991 0.309152 0.000346 0.004370 0.092886 0.995667
1779361445.003792 -9.749676 23.542713 0.315892 0.005733 0.005106 0.088713 0.996028
1779361445.057580 -9.689672 23.551756 0.320409 -0.005587 -0.002292 0.075925 0.997095
1779361445.116604 -9.636476 23.554729 0.315189 0.010325 0.002739 0.052763 0.998550
1779361445.165555 -9.593426 23.565828 0.316774 -0.001373 0.000101 0.022063 0.999756
1779361445.220134 -9.534808 23.570307 0.315841 -0.008124 -0.012806 0.002917 0.999881
1779361445.277946 -9.469761 23.573629 0.300902 -0.008746 -0.023845 -0.013929 0.999580
1779361445.325553 -9.412997 23.563553 0.303988 0.023907 0.011721 -0.022042 0.999402
1779361445.386626 -9.358492 23.563887 0.311950 0.019473 0.019526 -0.034115 0.999037
1779361445.431314 -9.305597 23.560066 0.315850 0.010280 0.012044 -0.049933 0.998627
1779361445.485514 -9.248565 23.556095 0.298899 0.003116 0.016977 -0.061398 0.997964
1779361445.537199 -9.210006 23.552589 0.305630 0.018020 0.006689 -0.070659 0.997315
1779361445.593048 -9.161052 23.549673 0.314529 0.005169 0.001561 -0.074534 0.997204
1779361445.645585 -9.113935 23.541832 0.315540 0.001489 -0.000685 -0.067086 0.997746
1779361445.698770 -9.063027 23.533329 0.306376 -0.005557 0.008925 -0.056174 0.998366
1779361445.752045 -9.028075 23.523853 0.307908 -0.008865 0.000936 -0.047606 0.998827
1779361445.804921 -8.993539 23.521872 0.314320 -0.009660 0.004576 -0.040675 0.999115
1779361445.859564 -8.959108 23.523584 0.315486 -0.020428 0.005167 -0.037997 0.999056
1779361445.912301 -8.923234 23.521803 0.309223 -0.019864 0.007939 -0.033181 0.999220
1779361445.964636 -8.896992 23.524036 0.305651 -0.019447 -0.002702 -0.029722 0.999365
1779361446.025709 -8.874879 23.524811 0.311189 -0.023029 0.001063 -0.026805 0.999375
1779361446.071753 -8.854029 23.524435 0.313895 -0.023397 0.003116 -0.024553 0.999420
1779361446.124479 -8.833359 23.524572 0.314276 -0.025280 0.002521 -0.023168 0.999409
1779361446.179145 -8.811219 23.525740 0.313604 -0.028328 0.003039 -0.021323 0.999367
1779361446.230839 -8.788152 23.527414 0.310787 -0.028209 0.004436 -0.019343 0.999405
1779361446.285669 -8.766085 23.528727 0.306871 -0.025173 0.006036 -0.017265 0.999516
1779361446.338055 -8.742390 23.529987 0.302692 -0.022471 0.013552 -0.012994 0.999571
1779361446.398208 -8.724187 23.528770 0.302778 -0.023259 0.009723 -0.008737 0.999644
1779361446.444903 -8.701974 23.526926 0.305380 -0.016426 0.000537 -0.008214 0.999831
1779361446.497247 -8.682514 23.526665 0.306692 -0.014922 -0.004407 -0.010230 0.999827
1779361446.550783 -8.659352 23.527163 0.306708 -0.016560 -0.010898 -0.013303 0.999715
1779361446.607998 -8.629611 23.528212 0.305880 -0.021624 -0.012232 -0.014139 0.999591
1779361446.663902 -8.602836 23.529392 0.305295 -0.025474 -0.010389 -0.016229 0.999490
1779361446.717052 -8.579014 23.532463 0.308529 -0.028621 -0.009350 -0.016894 0.999404
1779361446.767773 -8.557654 23.533789 0.310365 -0.021294 -0.004598 -0.014323 0.999660
1779361446.822034 -8.531616 23.534966 0.309783 -0.022685 -0.003944 -0.013547 0.999643
1779361446.874511 -8.502676 23.536785 0.308055 -0.022549 -0.004830 -0.011909 0.999663
1779361446.934353 -8.471134 23.536980 0.306133 -0.017073 -0.003737 -0.009444 0.999803
1779361446.982015 -8.439110 23.538519 0.303493 -0.017423 0.000594 -0.007408 0.999821
