# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361454.021095 -2.892611 20.196073 0.316099 0.320246 -0.628163 0.641380 -0.302466
1779361454.161206 -2.777446 20.109832 0.317209 0.321716 -0.625075 0.646422 -0.296510
1779361454.300868 -2.656950 20.023589 0.307304 -0.319653 0.635697 -0.631714 0.307651
1779361454.442052 -2.533140 19.925592 0.308496 0.322774 -0.633393 0.633905 -0.304624
1779361454.579314 -2.452376 19.860015 0.314099 0.320329 -0.630506 0.638732 -0.303105
1779361454.724859 -2.325322 19.764309 0.314547 0.317838 -0.627116 0.639323 -0.311401
1779361454.865477 -2.224293 19.686768 0.313422 0.323940 -0.628425 0.639459 -0.302054
1779361455.006072 -2.092352 19.594872 0.317202 0.322526 -0.612562 0.652354 -0.308512
1779361455.158773 -1.971089 19.504809 0.312896 -0.320340 0.630935 -0.630898 0.318231
1779361455.285904 -1.865115 19.421892 0.309728 0.325356 -0.630750 0.633876 -0.307408
1779361455.424578 -1.731944 19.328503 0.315784 0.325845 -0.623798 0.639878 -0.308636
1779361455.568244 -1.604597 19.242491 0.316620 0.323040 -0.630534 0.631603 -0.314880
1779361455.711280 -1.513636 19.174748 0.310753 0.324787 -0.628905 0.635452 -0.308533
1779361455.851649 -1.379354 19.087083 0.310209 0.324441 -0.625413 0.633575 -0.319656
1779361455.989857 -1.258811 19.007237 0.309301 0.333459 -0.626844 0.631224 -0.312133
1779361456.126257 -1.147085 18.949307 0.309965 0.344699 -0.619531 0.629702 -0.317551
1779361456.265109 -1.030745 18.910939 0.301607 0.378882 -0.604901 0.609860 -0.344406
1779361456.407613 -0.932224 18.892973 0.313771 0.405947 -0.581081 0.600916 -0.369394
1779361456.549637 -0.840827 18.878858 0.315582 0.419992 -0.566287 0.593724 -0.387836
1779361456.686285 -0.749764 18.881320 0.311125 0.451633 -0.549879 0.571801 -0.408295
1779361456.833154 -0.660805 18.888151 0.305710 0.473918 -0.530703 0.548528 -0.439173
1779361456.981708 -0.619110 18.895424 0.311553 0.479326 -0.521939 0.541312 -0.452558
1779361457.243159 -0.440656 18.908297 0.316926 0.500657 -0.497282 0.531154 -0.468965
1779361457.417759 -0.232988 18.925678 0.308057 0.507310 -0.502582 0.503919 -0.485915
1779361457.533289 -0.100676 18.927267 0.303909 0.510521 -0.500553 0.504406 -0.484139
1779361457.708552 -0.009177 18.933004 0.318229 0.507329 -0.488426 0.511955 -0.491893
1779361457.814409 0.188283 18.945884 0.311949 0.511589 -0.496384 0.492091 -0.499726
1779361457.965338 0.241678 18.947282 0.317074 0.511669 -0.489010 0.500343 -0.498719
1779361458.197448 0.463955 18.955918 0.315316 0.508900 -0.481992 0.502765 -0.505897
1779361458.303029 0.691479 18.960697 0.306905 0.517073 -0.488720 0.495056 -0.498707
1779361458.431183 0.741347 18.961630 0.305694 0.515667 -0.497892 0.489296 -0.496771
1779361458.679137 1.030993 18.979798 0.311049 0.516292 -0.488107 0.493118 -0.502025
1779361458.906775 1.250974 18.995628 0.313391 0.513205 -0.475874 0.504238 -0.505874
1779361459.006939 1.416916 19.006179 0.311164 0.519350 -0.488502 0.483863 -0.507463
1779361459.142476 1.483530 19.007527 0.314863 0.518699 -0.483035 0.489873 -0.507595
1779361459.403225 1.730872 19.024757 0.306352 0.525213 -0.478923 0.491338 -0.503359
1779361459.622650 1.975749 19.035243 0.306063 0.526804 -0.483330 0.492453 -0.496347
