# camera_optical trajectory from onboard odometry (NOT ground truth)
1779361321.981085 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.090043 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.205333 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.334326 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.475911 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.640707 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.749985 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361322.892274 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.037983 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.178014 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.319326 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.475737 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.606510 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.741957 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361323.876258 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.029709 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.264495 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.429471 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.590117 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.753824 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361324.933225 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361325.168042 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361325.403840 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361325.649917 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361325.885488 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361325.986460 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361326.123228 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361326.397836 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361326.600897 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361326.891804 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361327.105001 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361327.317262 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361327.551075 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361327.819662 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.032357 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.281625 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.468899 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.584969 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.724257 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361328.868728 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.054397 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.259979 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.359960 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.501485 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.748646 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
1779361329.850935 0.300000 0.000000 0.000000 0.500000 -0.500000 0.500000 -0.500000
